publisher_id,sum(bid_price)
766,9.708499999999999
767,13.417200000000001
768,0.1584
770,10.3188
771,16.3159
772,5.7235
773,6.9636
774,21.5542
775,7.6764
776,0.4624
777,8.4172
779,19.0544
780,15.337
782,2.7027
783,4.7063
784,10.783299999999999
785,0.6905
786,5.6707
789,6.7457
791,12.0987
792,7.8524
793,7.7471
794,6.267799999999999
795,7.114
796,5.7552
798,7.9644
799,2.7338999999999998
800,7.8233999999999995
801,1.122
802,11.8111
804,0.5871999999999999
805,2.7484
806,5.3538
807,12.5854
808,8.1189
809,9.5978
810,1.3984
811,16.0716
812,9.761
814,4.4651
815,6.517
816,14.764600000000002
817,7.7652
818,5.6249
819,3.3249
821,12.5752
824,0.1624
825,3.0042
826,1.4889
827,8.3256
828,6.0322
829,7.4058
832,14.437299999999999
833,3.5841
834,1.4795
835,0.383
836,10.086400000000001
837,12.9268
838,4.7402999999999995
839,2.6102
840,4.25
842,3.0903
843,8.1708
844,15.242899999999999
845,5.7778
846,2.7099
847,6.2783999999999995
848,1.1468
849,0.8366
850,7.728300000000001
852,2.4693
853,5.1856
854,13.7405
855,12.1111
856,11.185200000000002
858,0.8623
859,3.3079
860,7.5137
861,5.4013
862,2.6549
863,1.3776
864,1.5486
865,3.3367
867,8.8116
868,11.5605
869,9.2174
870,8.5708
871,2.6656
872,12.416599999999999
875,6.1624
877,2.894
880,8.0081
881,2.1966
882,10.296800000000001
883,4.0762
884,5.9052
885,6.2076
886,11.6296
887,5.9499
888,16.062
889,19.891
891,2.957
892,2.7631
893,4.5309
894,19.6258
895,10.6328
896,19.3095
897,1.8584
898,0.619
899,5.4274000000000004
900,4.5952
901,1.58
902,1.3127
904,2.9236
905,14.7408
909,3.6011
910,3.5749
912,1.7257
913,10.7884
914,10.458
915,4.7625
916,4.7118
917,4.9027
918,5.8887
919,14.543700000000001
920,6.1622
921,6.4737
922,5.8914
923,3.9357
924,2.3994
925,4.4131
927,4.299
928,1.6143
929,3.2189
930,4.7564
931,0.9885
933,11.564499999999999
934,3.2327000000000004
936,9.9713
937,13.3629
938,19.6916
939,10.267900000000001
940,4.0648
941,9.0063
942,10.060200000000002
943,2.5703
944,10.5006
945,3.1926
946,1.3525
947,4.6924
948,3.3144
949,6.4472000000000005
952,5.2516
953,0.1529
954,0.6831
955,3.6163
956,12.3112
957,13.652800000000001
958,9.0381
959,7.792
960,9.7266
961,7.254300000000001
962,8.4553
963,8.657
965,1.289
966,4.547599999999999
967,2.0388
968,3.327
970,5.5512
972,5.5026
973,4.784000000000001
974,3.3706
976,13.4656
979,1.2138
980,3.7691
981,0.3062
985,3.3486
986,2.3776
987,0.4116
988,8.171
989,3.9193
990,4.1665
992,3.5662
993,3.3925
994,2.0858
995,8.4968
996,12.738700000000001
997,9.8067
998,6.844799999999999
999,4.3907
1000,7.9482
