minute,sum(bid_price)
2024-06-01 03:39,53.7072
2024-06-01 03:40,28.1146
2024-06-01 03:41,42.187400000000004
2024-06-01 03:42,41.146800000000006
2024-06-01 03:43,31.6596
2024-06-01 03:44,20.117099999999997
2024-06-01 03:45,31.955399999999997
2024-06-01 03:46,31.6945
2024-06-01 03:47,30.5946
2024-06-01 03:48,41.4227
2024-06-01 03:49,28.259
2024-06-01 03:50,38.678
2024-06-01 03:51,41.7005
2024-06-01 03:52,32.0246
2024-06-01 03:53,22.412000000000003
2024-06-01 03:54,34.2881
2024-06-01 03:55,29.5589
2024-06-01 03:56,11.619399999999999
2024-06-01 03:57,18.8968
2024-06-01 03:58,36.996399999999994
2024-06-01 03:59,34.9868
2024-06-01 04:00,44.7881
2024-06-01 04:01,24.652600000000003
2024-06-01 04:02,50.0825
2024-06-01 04:03,20.045099999999998
2024-06-01 04:04,35.759
2024-06-01 04:05,29.594500000000004
2024-06-01 04:06,39.9345
2024-06-01 04:07,15.474699999999999
2024-06-01 04:08,27.347500000000004
2024-06-01 04:09,25.4426
2024-06-01 04:10,20.6792
2024-06-01 04:11,28.907899999999998
2024-06-01 04:12,31.0569
2024-06-01 04:13,27.103
2024-06-01 04:14,37.557500000000005
2024-06-01 04:15,35.1836
2024-06-01 04:16,35.5254
2024-06-01 04:17,30.5551
2024-06-01 04:18,18.9782
2024-06-01 04:19,34.86559999999999
2024-06-01 04:20,29.306600000000003
2024-06-01 04:21,19.4844
2024-06-01 04:22,46.1
2024-06-01 04:23,34.6742
2024-06-01 04:24,16.448
2024-06-01 04:25,36.0837
2024-06-01 04:26,26.427300000000002
2024-06-01 04:27,22.6495
2024-06-01 04:28,47.2846
2024-06-01 04:29,44.8909
2024-06-01 04:30,24.6819
2024-06-01 04:31,30.8662
2024-06-01 04:32,22.7966
2024-06-01 04:33,68.7651
2024-06-01 04:34,16.1971
2024-06-01 04:35,29.8014
2024-06-01 04:36,22.820600000000002
2024-06-01 04:37,36.83859999999999
2024-06-01 04:38,44.926100000000005
2024-06-01 04:39,49.8934
2024-06-01 04:40,20.2625
2024-06-01 04:41,31.1993
2024-06-01 04:42,22.648000000000003
2024-06-01 04:43,30.4029
2024-06-01 04:44,31.865299999999998
2024-06-01 04:45,25.7506
2024-06-01 04:46,56.309200000000004
2024-06-01 04:47,24.1096
2024-06-01 04:48,25.802699999999998
2024-06-01 04:49,44.91120000000001
2024-06-01 04:50,21.610799999999998
2024-06-01 04:51,3.0502
2024-06-01 04:52,44.5292
2024-06-01 04:53,31.148099999999996
2024-06-01 04:54,50.358
2024-06-01 04:55,42.4593
2024-06-01 04:56,22.8007
2024-06-01 04:57,32.5043
2024-06-01 04:58,44.0651
2024-06-01 04:59,28.479300000000002
2024-06-01 05:00,32.528999999999996
2024-06-01 05:01,7.4946
2024-06-01 05:02,26.7897
2024-06-01 05:03,35.4356
2024-06-01 05:04,39.1608
2024-06-01 05:05,17.4485
2024-06-01 05:06,37.2432
2024-06-01 05:07,25.0691
2024-06-01 05:08,39.2167
2024-06-01 05:09,18.3938
2024-06-01 05:10,28.435900000000004
2024-06-01 05:11,33.3078
2024-06-01 05:12,35.503
2024-06-01 05:13,40.456900000000005
2024-06-01 05:14,52.542899999999996
2024-06-01 05:15,3.8982
2024-06-01 05:16,9.696100000000001
2024-06-01 05:17,18.7761
2024-06-01 05:18,49.3023
2024-06-01 05:19,14.2736
2024-06-01 05:20,32.2719
2024-06-01 05:21,23.274
2024-06-01 05:22,18.77
2024-06-01 05:23,10.914000000000001
2024-06-01 05:24,29.3694
2024-06-01 05:25,25.720999999999997
2024-06-01 05:26,15.8004
2024-06-01 05:27,19.321299999999997
2024-06-01 05:28,18.5694
2024-06-01 05:29,19.7953
2024-06-01 05:30,29.4992
2024-06-01 05:31,42.1786
2024-06-01 05:32,40.096500000000006
2024-06-01 05:33,21.9907
2024-06-01 05:34,17.4429
2024-06-01 05:35,26.7449
2024-06-01 05:36,23.1665
2024-06-01 05:37,36.1435
2024-06-01 05:38,28.8012
2024-06-01 05:39,10.652000000000001
2024-06-01 05:40,21.071199999999997
2024-06-01 05:41,29.575799999999997
2024-06-01 05:42,38.108000000000004
2024-06-01 05:43,31.048499999999997
2024-06-01 05:44,36.939299999999996
2024-06-01 05:45,15.8421
2024-06-01 05:46,14.880199999999999
2024-06-01 05:47,62.40019999999999
2024-06-01 05:48,11.4801
2024-06-01 05:49,37.9791
2024-06-01 05:50,25.623799999999996
2024-06-01 05:51,14.926800000000002
2024-06-01 05:52,28.9143
2024-06-01 05:53,57.3304
2024-06-01 05:54,45.5484
2024-06-01 05:55,33.8103
2024-06-01 05:56,17.4584
2024-06-01 05:57,45.5886
2024-06-01 05:58,49.40839999999999
2024-06-01 05:59,2.2399
2024-06-01 06:00,34.9525
2024-06-01 06:01,28.374399999999998
2024-06-01 06:02,19.188100000000002
2024-06-01 06:03,42.8865
2024-06-01 06:04,50.138099999999994
2024-06-01 06:05,34.0146
2024-06-01 06:06,23.6827
2024-06-01 06:07,36.9084
2024-06-01 06:08,27.4812
2024-06-01 06:09,4.931800000000001
2024-06-01 06:10,23.4658
2024-06-01 06:11,28.545099999999998
2024-06-01 06:12,21.6345
2024-06-01 06:13,54.43319999999999
2024-06-01 06:14,30.8106
2024-06-01 06:15,34.0791
2024-06-01 06:16,52.8015
2024-06-01 06:17,13.077
2024-06-01 06:18,49.5107
2024-06-01 06:19,27.3043
2024-06-01 06:20,28.031399999999998
2024-06-01 06:21,12.864899999999999
2024-06-01 06:22,40.2464
2024-06-01 06:23,7.667800000000001
2024-06-01 06:24,24.1565
2024-06-01 06:25,60.7529
2024-06-01 06:26,33.276399999999995
2024-06-01 06:27,37.759899999999995
2024-06-01 06:28,39.1024
2024-06-01 06:29,43.40950000000001
2024-06-01 06:30,31.807699999999997
2024-06-01 06:31,27.327900000000003
2024-06-01 06:32,47.3523
2024-06-01 06:33,29.827800000000003
2024-06-01 06:34,17.1365
2024-06-01 06:35,14.3368
2024-06-01 06:36,21.0997
2024-06-01 06:37,28.9938
2024-06-01 06:38,50.717600000000004
2024-06-01 06:39,42.920199999999994
2024-06-01 06:40,20.816499999999998
2024-06-01 06:41,33.8193
2024-06-01 06:42,43.129599999999996
2024-06-01 06:43,31.325499999999998
2024-06-01 06:44,59.382999999999996
2024-06-01 06:45,38.0084
2024-06-01 06:46,28.779000000000003
2024-06-01 06:47,22.8522
2024-06-01 06:48,34.107299999999995
2024-06-01 06:49,19.0149
2024-06-01 06:50,37.2287
2024-06-01 06:51,15.858899999999998
2024-06-01 06:52,37.9742
2024-06-01 06:53,14.7509
2024-06-01 06:54,15.230599999999999
2024-06-01 06:55,53.981399999999994
2024-06-01 06:56,40.55200000000001
2024-06-01 06:57,28.3511
2024-06-01 06:58,24.4496
2024-06-01 06:59,34.9883
2024-06-01 07:00,26.589999999999996
2024-06-01 07:01,33.1678
2024-06-01 07:02,17.0925
2024-06-01 07:03,32.8851
2024-06-01 07:04,24.2309
2024-06-01 07:05,48.6592
2024-06-01 07:06,29.713700000000003
2024-06-01 07:07,39.6918
2024-06-01 07:08,23.286699999999996
2024-06-01 07:09,35.48030000000001
2024-06-01 07:10,31.731199999999998
2024-06-01 07:11,36.8681
2024-06-01 07:12,48.475300000000004
2024-06-01 07:13,14.761000000000001
2024-06-01 07:14,31.537000000000003
2024-06-01 07:15,27.234800000000003
2024-06-01 07:16,30.220800000000004
2024-06-01 07:17,37.427
2024-06-01 07:18,38.1266
2024-06-01 07:19,37.5548
2024-06-01 07:20,25.0057
2024-06-01 07:21,11.395700000000001
2024-06-01 07:22,26.185
2024-06-01 07:23,32.3175
2024-06-01 07:24,11.419099999999998
2024-06-01 07:25,37.1116
2024-06-01 07:26,25.2879
2024-06-01 07:27,38.6894
2024-06-01 07:28,23.586100000000002
2024-06-01 07:29,34.1411
2024-06-01 07:30,14.742899999999999
2024-06-01 07:31,25.0454
2024-06-01 07:32,16.0257
2024-06-01 07:33,13.086399999999998
2024-06-01 07:34,44.765499999999996
2024-06-01 07:35,34.945899999999995
2024-06-01 07:36,32.7473
2024-06-01 07:37,17.3942
2024-06-01 07:38,52.4958
2024-06-01 07:39,31.535899999999998
2024-06-01 07:40,42.7904
2024-06-01 07:41,32.4572
2024-06-01 07:42,12.3329
2024-06-01 07:43,44.072399999999995
2024-06-01 07:44,36.0402
2024-06-01 07:45,24.534000000000002
2024-06-01 07:46,48.267
2024-06-01 07:47,43.6703
2024-06-01 07:48,38.3668
2024-06-01 07:49,36.936499999999995
2024-06-01 07:50,22.9404
2024-06-01 07:51,28.846400000000003
2024-06-01 07:52,28.6225
2024-06-01 07:53,32.603
2024-06-01 07:54,22.2449
2024-06-01 07:55,21.8075
2024-06-01 07:56,44.208600000000004
2024-06-01 07:57,17.9061
2024-06-01 07:58,27.7091
2024-06-01 07:59,46.331500000000005
2024-06-01 08:00,30.3116
2024-06-01 08:01,20.9061
2024-06-01 08:02,17.7414
2024-06-01 08:03,44.5231
2024-06-01 08:04,21.841299999999997
2024-06-01 08:05,41.5683
2024-06-01 08:06,31.875
2024-06-01 08:07,25.919600000000003
2024-06-01 08:08,25.1442
2024-06-01 08:09,49.6679
2024-06-01 08:10,18.2477
2024-06-01 08:11,26.0367
2024-06-01 08:12,20.243000000000002
2024-06-01 08:13,12.969800000000001
2024-06-01 08:14,35.183099999999996
2024-06-01 08:15,18.0753
2024-06-01 08:16,52.4747
2024-06-01 08:17,17.303800000000003
2024-06-01 08:18,68.60600000000001
2024-06-01 08:19,52.477000000000004
2024-06-01 08:20,26.6111
2024-06-01 08:21,35.9086
2024-06-01 08:22,43.4088
2024-06-01 08:23,25.3181
2024-06-01 08:24,43.515499999999996
2024-06-01 08:25,29.2072
2024-06-01 08:26,34.039199999999994
2024-06-01 08:27,28.757
2024-06-01 08:28,38.5779
2024-06-01 08:29,17.7275
2024-06-01 08:30,21.1751
2024-06-01 08:31,24.1305
2024-06-01 08:32,10.7852
2024-06-01 08:33,17.7184
2024-06-01 08:34,9.4772
2024-06-01 08:35,26.9501
2024-06-01 08:36,34.4489
2024-06-01 08:37,19.789800000000003
2024-06-01 08:38,28.555300000000003
2024-06-01 08:39,22.1086
2024-06-01 08:40,33.2678
2024-06-01 08:41,19.6137
2024-06-01 08:42,15.4788
2024-06-01 08:43,31.9812
2024-06-01 08:44,50.4533
2024-06-01 08:45,16.445400000000003
2024-06-01 08:46,9.0397
2024-06-01 08:47,19.7614
2024-06-01 08:48,19.2801
2024-06-01 08:49,21.994300000000003
2024-06-01 08:50,19.6591
2024-06-01 08:51,16.5726
2024-06-01 08:52,30.2179
2024-06-01 08:53,25.0362
2024-06-01 08:54,17.9378
2024-06-01 08:55,34.459199999999996
2024-06-01 08:56,26.7626
2024-06-01 08:57,36.1322
2024-06-01 08:58,15.571
2024-06-01 08:59,21.4066
2024-06-01 09:00,25.352899999999998
2024-06-01 09:01,24.2514
2024-06-01 09:02,10.326099999999999
2024-06-01 09:03,46.5127
2024-06-01 09:04,20.204900000000002
2024-06-01 09:05,23.3573
2024-06-01 09:06,33.5111
2024-06-01 09:07,30.243699999999997
2024-06-01 09:08,19.2987
2024-06-01 09:09,33.1999
2024-06-01 09:10,17.9056
2024-06-01 09:11,28.059400000000004
2024-06-01 09:12,16.502000000000002
2024-06-01 09:13,39.1223
2024-06-01 09:14,49.53630000000001
2024-06-01 09:15,52.3115
2024-06-01 09:16,17.038
2024-06-01 09:17,36.1279
2024-06-01 09:18,17.2091
2024-06-01 09:19,19.0613
2024-06-01 09:20,18.517599999999998
2024-06-01 09:21,53.545500000000004
2024-06-01 09:22,37.529500000000006
2024-06-01 09:23,5.2767
2024-06-01 09:24,26.226
2024-06-01 09:25,10.1163
2024-06-01 09:26,14.443599999999998
2024-06-01 09:27,24.4008
2024-06-01 09:28,26.191299999999995
2024-06-01 09:29,11.628
2024-06-01 09:30,21.7672
2024-06-01 09:31,18.8159
2024-06-01 09:32,16.0298
2024-06-01 09:33,40.2528
2024-06-01 09:34,32.354
2024-06-01 09:35,22.6188
2024-06-01 09:36,7.534800000000001
2024-06-01 09:37,47.0599
2024-06-01 09:38,30.230999999999998
2024-06-01 09:39,42.2927
2024-06-01 09:40,30.6156
2024-06-01 09:41,23.9669
2024-06-01 09:42,26.601300000000002
2024-06-01 09:43,27.7038
2024-06-01 09:44,32.049400000000006
2024-06-01 09:45,48.175
2024-06-01 09:46,36.78620000000001
2024-06-01 09:47,23.7393
2024-06-01 09:48,34.785
2024-06-01 09:49,28.3936
2024-06-01 09:50,29.174799999999998
2024-06-01 09:51,28.7842
2024-06-01 09:52,34.863
2024-06-01 09:53,33.0619
2024-06-01 09:54,62.761900000000004
2024-06-01 09:55,35.5231
2024-06-01 09:56,30.9152
2024-06-01 09:57,26.834000000000003
2024-06-01 09:58,19.941999999999997
2024-06-01 09:59,26.5746
2024-06-01 10:00,24.8092
2024-06-01 10:01,57.1966
2024-06-01 10:02,40.2592
2024-06-01 10:03,20.2531
2024-06-01 10:04,36.55200000000001
2024-06-01 10:05,32.4064
2024-06-01 10:06,16.3751
2024-06-01 10:07,26.414900000000003
2024-06-01 10:08,29.2059
2024-06-01 10:09,41.828900000000004
2024-06-01 10:10,12.6385
2024-06-01 10:11,34.3164
2024-06-01 10:12,49.3437
2024-06-01 10:13,35.487700000000004
2024-06-01 10:14,16.274
2024-06-01 10:15,21.8812
2024-06-01 10:16,27.9503
2024-06-01 10:17,39.573800000000006
2024-06-01 10:18,36.8446
2024-06-01 10:19,9.296
2024-06-01 10:20,30.802899999999998
2024-06-01 10:21,31.7885
2024-06-01 10:22,30.3283
2024-06-01 10:23,35.9073
2024-06-01 10:24,36.4861
2024-06-01 10:25,27.0231
2024-06-01 10:26,49.8738
2024-06-01 10:27,55.1695
2024-06-01 10:28,16.4056
2024-06-01 10:29,31.0302
2024-06-01 10:30,28.3545
2024-06-01 10:31,34.5574
2024-06-01 10:32,71.52609999999999
2024-06-01 10:33,22.6548
2024-06-01 10:34,23.79
2024-06-01 10:35,32.481
2024-06-01 10:36,29.8602
2024-06-01 10:37,34.4181
2024-06-01 10:38,26.8142
2024-06-01 10:39,18.9973
2024-06-01 10:40,59.044399999999996
2024-06-01 10:41,10.6458
2024-06-01 10:42,7.1556
2024-06-01 10:43,41.868399999999994
2024-06-01 10:44,32.468599999999995
2024-06-01 10:45,21.767799999999998
2024-06-01 10:46,37.121300000000005
2024-06-01 10:47,40.846000000000004
2024-06-01 10:48,35.690799999999996
2024-06-01 10:49,52.918200000000006
2024-06-01 10:50,25.868899999999996
2024-06-01 10:51,18.1337
2024-06-01 10:52,55.7774
2024-06-01 10:53,24.0313
2024-06-01 10:54,9.7477
2024-06-01 10:55,22.3786
2024-06-01 10:56,30.3511
2024-06-01 10:57,47.8422
2024-06-01 10:58,7.8382000000000005
2024-06-01 10:59,50.1335
2024-06-01 11:00,22.4499
2024-06-01 11:01,35.2303
2024-06-01 11:02,45.4599
2024-06-01 11:03,53.4587
2024-06-01 11:04,20.0489
2024-06-01 11:05,44.3987
2024-06-01 11:06,18.3381
2024-06-01 11:07,30.315600000000003
2024-06-01 11:08,38.2751
2024-06-01 11:09,35.945899999999995
2024-06-01 11:10,13.745700000000001
2024-06-01 11:11,33.2014
2024-06-01 11:12,36.4696
2024-06-01 11:13,11.114799999999999
2024-06-01 11:14,57.538700000000006
2024-06-01 11:15,31.8404
2024-06-01 11:16,14.782400000000003
2024-06-01 11:17,31.1936
2024-06-01 11:18,26.5728
2024-06-01 11:19,31.271900000000002
2024-06-01 11:20,32.634100000000004
2024-06-01 11:21,66.74860000000001
2024-06-01 11:22,41.1528
2024-06-01 11:23,29.183500000000002
2024-06-01 11:24,40.3674
2024-06-01 11:25,55.111999999999995
2024-06-01 11:26,30.3127
2024-06-01 11:27,15.6387
2024-06-01 11:28,27.5586
2024-06-01 11:29,17.1411
2024-06-01 11:30,9.6484
2024-06-01 11:31,20.831899999999997
2024-06-01 11:32,11.912500000000001
2024-06-01 11:33,33.3617
2024-06-01 11:34,17.1153
2024-06-01 11:35,16.900100000000002
2024-06-01 11:36,17.2366
2024-06-01 11:37,24.830699999999997
2024-06-01 11:38,20.683300000000003
2024-06-01 11:39,25.2456
2024-06-01 11:40,71.4174
2024-06-01 11:41,6.962999999999999
2024-06-01 11:42,36.240899999999996
2024-06-01 11:43,42.049499999999995
2024-06-01 11:44,56.08350000000001
2024-06-01 11:45,29.0455
2024-06-01 11:46,20.2706
2024-06-01 11:47,33.761
2024-06-01 11:48,21.3822
2024-06-01 11:49,39.228300000000004
2024-06-01 11:50,43.485600000000005
2024-06-01 11:51,34.2009
2024-06-01 11:52,17.513399999999997
2024-06-01 11:53,26.3235
2024-06-01 11:54,37.2997
2024-06-01 11:55,19.8779
2024-06-01 11:56,26.586599999999997
2024-06-01 11:57,27.868799999999997
2024-06-01 11:58,44.5818
2024-06-01 11:59,22.6002
2024-06-01 12:00,23.705199999999998
2024-06-01 12:01,20.7748
2024-06-01 12:02,24.5318
2024-06-01 12:03,25.145400000000002
2024-06-01 12:04,44.524699999999996
2024-06-01 12:05,20.679199999999998
2024-06-01 12:06,39.7693
2024-06-01 12:07,28.1288
2024-06-01 12:08,32.566100000000006
2024-06-01 12:09,36.6821
2024-06-01 12:10,46.5316
2024-06-01 12:11,71.3489
2024-06-01 12:12,15.928199999999999
2024-06-01 12:13,39.6574
2024-06-01 12:14,36.6923
2024-06-01 12:15,51.8207
2024-06-01 12:16,18.6612
2024-06-01 12:17,20.1033
2024-06-01 12:18,37.2843
2024-06-01 12:19,26.1036
2024-06-01 12:20,68.1108
2024-06-01 12:21,33.541
2024-06-01 12:22,26.5881
2024-06-01 12:23,32.1049
2024-06-01 12:24,68.2415
2024-06-01 12:25,32.9392
2024-06-01 12:26,11.996
2024-06-01 12:27,42.833200000000005
2024-06-01 12:28,35.9481
2024-06-01 12:29,17.8186
2024-06-01 12:30,22.2921
2024-06-01 12:31,20.3477
2024-06-01 12:32,30.3234
2024-06-01 12:33,21.3869
2024-06-01 12:34,12.897099999999998
2024-06-01 12:35,10.0618
2024-06-01 12:36,47.1978
2024-06-01 12:37,23.743199999999998
2024-06-01 12:38,43.929500000000004
2024-06-01 12:39,28.0901
2024-06-01 12:40,26.1111
2024-06-01 12:41,36.2074
2024-06-01 12:42,23.7681
2024-06-01 12:43,31.064499999999995
2024-06-01 12:44,21.6445
2024-06-01 12:45,15.142500000000002
2024-06-01 12:46,28.686
2024-06-01 12:47,30.3113
2024-06-01 12:48,36.4707
2024-06-01 12:49,30.056599999999996
2024-06-01 12:50,34.4816
2024-06-01 12:51,10.2391
2024-06-01 12:52,14.072600000000001
2024-06-01 12:53,23.924899999999997
2024-06-01 12:54,14.717500000000001
2024-06-01 12:55,47.1739
2024-06-01 12:56,19.482599999999994
2024-06-01 12:57,25.6253
2024-06-01 12:58,39.58
2024-06-01 12:59,38.040499999999994
2024-06-01 13:00,23.517899999999997
2024-06-01 13:01,17.8541
2024-06-01 13:02,33.7451
2024-06-01 13:03,36.8956
2024-06-01 13:04,29.1381
2024-06-01 13:05,33.9249
2024-06-01 13:06,22.585
2024-06-01 13:07,21.087500000000002
2024-06-01 13:08,32.941500000000005
2024-06-01 13:09,31.4881
2024-06-01 13:10,36.0917
2024-06-01 13:11,28.5907
2024-06-01 13:12,20.052599999999998
2024-06-01 13:13,27.916
2024-06-01 13:14,28.319300000000005
2024-06-01 13:15,9.0687
2024-06-01 13:16,24.0591
2024-06-01 13:17,19.0791
2024-06-01 13:18,42.601099999999995
2024-06-01 13:19,22.266
2024-06-01 13:20,29.4654
2024-06-01 13:21,12.6753
2024-06-01 13:22,27.4697
2024-06-01 13:23,38.3312
2024-06-01 13:24,39.2975
2024-06-01 13:25,26.6862
2024-06-01 13:26,38.961499999999994
2024-06-01 13:27,31.8571
2024-06-01 13:28,19.484299999999998
2024-06-01 13:29,26.7374
2024-06-01 13:30,29.462199999999996
2024-06-01 13:31,49.5389
2024-06-01 13:32,22.415599999999998
2024-06-01 13:33,36.5175
2024-06-01 13:34,27.1682
2024-06-01 13:35,31.6847
2024-06-01 13:36,33.651300000000006
2024-06-01 13:37,21.236
2024-06-01 13:38,31.406800000000004
2024-06-01 13:39,31.8027
2024-06-01 13:40,64.97120000000001
2024-06-01 13:41,43.7724
